id,amount,date
4c8c8e37f3fa47e79f2ac7ec4d1162b0,3946.0,2024-04-23
4c91f151bf49f028a24a33238b1ed7fd,2974.0,2024-04-18
4c952fce70ce1b0edc87e6206aa845cb,3959.0,2024-04-19
4c98f6d0b35ec69052325fa4377d9bd2,1586.0,2024-04-23
4c9ccf35b4f811f095e3989173396d49,3792.0,2024-04-20
4c9d28c8a41657e6f73f8881225161e9,6750.0,2024-04-20
4c9f1a56e19a99b52289b97c641aa37e,2828.0,2024-04-21
4ca59f66908bcd9113f714d77d62eedd,1583.0,2024-04-22
4ca6ed930f9b3c0f9d19a8d5b34df8d1,4964.0,2024-04-17
4ca8835f23752e3d0821d78f5159064c,2451.0,2024-04-22
4cab4329938ca53c2b3aba57948fbd7a,5531.0,2024-04-22
4cad9c34caf85acacdb3a9e4badcbc01,2308.0,2024-04-20
4caed1c1c03c1b0b96289298cbb8bb63,4793.0,2024-04-22
4cb0f0ec08c6830bdf06996e3da288b2,1763.0,2024-04-21
4cb26b34fb47373af87ea12ab616be8b,2126.0,2024-04-18
4cb403b33ad510602c4f3628845a05b8,2294.0,2024-04-20
4cb59130f9d8b0a331b8a8dca5358179,4910.0,2024-04-19
4cb6cb492775440fc41d38f9d72a9807,3673.0,2024-04-19
4cbc6dee712dca3ec074eca298f83c3e,3410.0,2024-04-21
4cbe896ae8a9b886cbf13d414e35a6c1,5161.0,2024-04-19
4cbea751facb73eb69a850ecd6663d56,1912.0,2024-04-22
4cc20b99380ae442db6a6f6e64b9960c,1974.0,2024-04-20
4cc6f856b7bf82d6424c4b88bc65d8af,1527.0,2024-04-21
4ccb419c952d4283f1c3303fc1c9912f,2788.0,2024-04-17
4ccb41ba57a27ec95e1d95928e62adeb,1940.0,2024-04-17
4ccde94a4dfc413874ae64dad696f34b,2061.0,2024-04-17
4ccf7a5e7dbf196ad20a8e059c6f7718,1177.0,2024-04-23
4cd08b1397d9a455d9efafdfc6346880,3470.0,2024-04-22
4cd119504b523d69802a9b43d8440634,3481.0,2024-04-21
4cd24073e0a6e18e30d8f83fe2878b1a,7044.0,2024-04-22
4cd48375a373fe19ee54983bb7b2f741,1883.0,2024-04-23
4cd95f21954378de07a05345ab8ca0d2,4283.0,2024-04-20
4cde12e5b605e6ecb100a7e3e35ff443,4090.0,2024-04-23
4cdf34c7dd0e5ddf868ba18025a50d55,4565.0,2024-04-19
4ce5aedd044b6e90608527c293ae7d21,5849.0,2024-04-17
4ce6f5946520301d9c20c8e12e5139c7,7626.0,2024-04-23
4cebdfc19765499b4ccb408236cfef46,3563.0,2024-04-22
4cebe3f40f7849adbb8587e4e0aa90d4,1397.0,2024-04-22
4cedef05c69c33db41c4a77a6f1a7aab,1886.0,2024-04-22
4cf509d074fb737df927a100d44ec3e1,3866.0,2024-04-22
4cf9c356c7843260c0e565e389420df1,3579.0,2024-04-17
4cfef0062dd54b2029c3bdcf63edce2f,1817.0,2024-04-19
4d01cdc734946bd68ca136adcd3518ce,1644.0,2024-04-18
4d129bee2fffb597cec0026aefd64b84,1300.0,2024-04-20
4d12c09af2cc51a0d75206b010e7615e,4348.0,2024-04-19
4d1431305e7b1508960851a067190c0c,3671.0,2024-04-19
4d1464a882565f8f2c37638bb1be2c14,1980.0,2024-04-19
4d1dd7b863e37a5f6d7c428873995d87,3767.0,2024-04-22
4d217a3b0b6c19b02f46b481a26517a6,4431.0,2024-04-17
4d273bbcff110fef455939ae5d7d4c77,3896.0,2024-04-17
4d28ed4d03694d855489767a06294703,5635.0,2024-04-20
4d2b3d174d879e83e7934bdf70e58759,4014.0,2024-04-17
4d2b505ce6c3d2ba9e979f613decdf97,5063.0,2024-04-18
4d2bcc748a5b19769c1cd260e8937d2d,4326.0,2024-04-17
4d2c4b2ec49c0f75eb1f527eafc9f6b5,2867.0,2024-04-18
4d2caef9840d7f2faaffb517e491cd4e,3297.0,2024-04-21
4d2d14d1d3bef385fcb4b4f853bf29b1,2479.0,2024-04-23
4d2e605f15612d3ae832eba410f33b4b,2188.0,2024-04-22
4d2f52071b81633616c8193d814af78f,2907.0,2024-04-21
4d3123d54b616a36daa5b0461802ff37,2387.0,2024-04-19
4d36e12f62b8d439722831bee7618a3b,3653.0,2024-04-18
4d421b0cf22d3668d4a2f1cad21b9ae6,5108.0,2024-04-17
4d42e2a2114194c42431c65e72234b2c,6539.0,2024-04-19
4d42ff04017de3134873994efaed7bfa,2886.0,2024-04-21
4d451c41018d9b8f22d749ae3f238912,8061.0,2024-04-19
4d464a709cafe70288666c58ad89bbe4,1505.0,2024-04-17
4d4761a24dddda6f6bc085ad4ce954ee,5545.0,2024-04-20
4d48274179f3bc2b458c38b4b0f10af1,4636.0,2024-04-21
4d537c0efea74ca4d7527cffce3a4b54,1698.0,2024-04-17
4d5fabf7833f55091dd62ef2854884f3,1485.0,2024-04-17
4d61c2769fc5c9f7cfb101c4e5dce5ad,2098.0,2024-04-23
4d629a0c39967c5d2c5936170e7d3bdf,5283.0,2024-04-18
4d63cee6989ca2a7c6321cd3d7322271,4396.0,2024-04-21
4d65947f0f2654ab4302782b34914ec5,6135.0,2024-04-21
4d672489fa989e74e6f88e096121c992,1396.0,2024-04-22
4d6b75bceb00835b1124806205e2d968,2390.0,2024-04-22
4d6dda17dc1b65913afdfb400f5b2a81,6357.0,2024-04-18
4d708b9d5ad032a5c41bf00f6c935f38,2496.0,2024-04-17
4d71408eb6bbb79b29a10ac9eacfe81a,4310.0,2024-04-17
4d7a675ce52c760bce1489fd4e3a7ca7,5755.0,2024-04-22
4d7aafcbdf2cf48e6b4df6c8912031ff,2729.0,2024-04-18
4d7af1310f6f283d6314c570e9153b0d,6149.0,2024-04-18
4d7c726443c7ae80a02d5ece9c1e400a,4286.0,2024-04-18
4d81803785ef1398c1b1a7aca763e180,2168.0,2024-04-18
4d8618356d191220df65dbff58dfd2ec,883.0,2024-04-19
4d8bbaac4af6a1a5c9823ff886ccb320,3408.0,2024-04-18
4d90731dafce26c044d14a1224a7bbdc,2358.0,2024-04-17
4d90e02909f341679b631eb67f59662e,4825.0,2024-04-22
4d9197ed11659ccb85c83979068cf971,4510.0,2024-04-18
4d98219e573370fd71859b59c2b9d411,7908.0,2024-04-17
4d98fa57aa52ec8cffc36bd29d69a9cc,3556.0,2024-04-23
4d9f593114ae7132d7ec898c9af0d0b8,2533.0,2024-04-21
4d9ff15024a676377774fd90e6c553f8,3263.0,2024-04-20
4da521f559087c8862800d32e4925f16,9745.0,2024-04-21
4da545eabed097090711d94b4cb2641e,774.0,2024-04-19
4da60f179576576acd23ff2220da13bf,3151.0,2024-04-17
4da7342fea0c2230d4d5c3b74b7ecfbf,2290.0,2024-04-21
4da7996ee316c32eec33139e991c1c1a,4548.0,2024-04-17
4db3354189d2592410d9c772f9603ab7,5976.0,2024-04-20
4db3fd411f15effd73ef6cc091007891,2728.0,2024-04-17
4db4d657ab0a1f267eb7ad7d5cea65b3,1878.0,2024-04-23
4dba6e6eae8ce5426311b2a297805c96,1469.0,2024-04-21
4dbae0afe5b88efed21eb3036b26ac9f,1949.0,2024-04-19
4dc0f5586d1e54724fbae6133de2aa8d,4595.0,2024-04-17
4dc335b5ca35c5fd3e31a51eda7a37ce,2884.0,2024-04-21
4dc341dd41390b15ebbc091e5f97b5e8,3297.0,2024-04-19
4dc9a25d2140b6b283c69ac1a345b051,2855.0,2024-04-23
4dcae29ebdb9762ecfd1f68874510357,977.0,2024-04-17
4dcd57652c71bb42d7fcf4347697f303,5884.0,2024-04-22
4dd04368943e78b46dc19815bc5cb7a5,6314.0,2024-04-18
4dd6ac81841ad0f86021c5df15bc51fc,4767.0,2024-04-19
4dd74f7dd85e9cb44b4361a0c7509e85,4163.0,2024-04-17
4dddcbe7faaa5fc3e11953143e671b2d,2525.0,2024-04-21
4de11896b7631f775c8714c6ba31e035,986.0,2024-04-17
4de1f826a630c1a8b0e52a40c2ba6a05,4330.0,2024-04-18
4de2c83f1165421268bb3f4f82df51a6,2994.0,2024-04-21
4de323c36c86433ad9d73ddcc54c61e4,7168.0,2024-04-21
4de36ca31094ea3bd4ff96ad5ebb9d35,12083.0,2024-04-22
4de88db73c4a47460d5aa9d8ab01c6bc,1380.0,2024-04-21
4dea56ef9fa32ac6d9ef3f9a586619db,5606.0,2024-04-19
4dea78a7ba402a17a6147509b7c83b0a,2272.0,2024-04-21
4dee9791340f8741c1513154279ba8ba,2381.0,2024-04-18
4deed5ec891926113c92c210ab0bf2e5,3320.0,2024-04-23
4df141a5ee7ffbc9c94e1df2c8802d90,2889.0,2024-04-21
4df4093f3142834ee24534aed456dff8,2845.0,2024-04-17
4dfd57278e5859732572bb7e11ca756b,7486.0,2024-04-18
4e074f8e199d4ce94e2606abb01e5618,3589.0,2024-04-23
4e0a656d8f241e5681ec96c6957b3711,2943.0,2024-04-17
4e0b9205417633ff91176b86bd552003,1656.0,2024-04-22
4e0f4e17a44818f85d405efd098a668e,4849.0,2024-04-22
4e106053a3807cf1aa5492e716877957,3089.0,2024-04-21
4e11f92fefb2bde0ea574df72b8afc06,5475.0,2024-04-20
4e17d3a8bca7fbf276fbf670ea978463,4074.0,2024-04-19
4e18b3ef25ccceddd4fc0e8965a36f84,2926.0,2024-04-23
4e192fad9b27fa3ad485996ce875452a,6373.0,2024-04-17
4e1be6e558b670595f6cc7e347ab29e9,2267.0,2024-04-23
4e212d85c2e7f3a283b9954db8110e33,1922.0,2024-04-21
4e2ec262f46be43324ab7442e7ec6673,2813.0,2024-04-22
4e2f6e7ca395707780ec0f7f06828a34,1058.0,2024-04-23
4e371d82d0e0543ff808749bd32b9693,4551.0,2024-04-17
4e38c48e905e4512a29cff681283e7da,4534.0,2024-04-18
4e3b3b7869806dfa7d5e61c3a265b8b9,2649.0,2024-04-17
4e3cedbf20f52e76461cbfc201f8f4c1,6244.0,2024-04-21
4e3e5d35bbe522025d3e3cadf255bece,1422.0,2024-04-17
4e45fbe2115b54e0f117ea93f3df4fd5,3122.0,2024-04-21
4e461b76c49d7ea1a27d508b4f1dec19,3605.0,2024-04-17
4e4650cd64a00dffa5356a31fa2f3f5e,3335.0,2024-04-23
4e4677f329361c57c22b7fc9a3eeb1bd,1860.0,2024-04-19
4e4a9af02c22bda2d24b5c65c1f04b75,3188.0,2024-04-18
4e4d529298768d9cd913868e9e0feab8,1284.0,2024-04-19
4e4ed680ff18b6d632cacc1fef908f7a,4240.0,2024-04-19
4e50000a7b557e9e14cf08ef3e8f80c7,3665.0,2024-04-20
4e54ce168aacbadf4add932025dcca35,3415.0,2024-04-17
4e57139539542a56fc604e59d31cf1aa,1629.0,2024-04-23
4e57744ce978c0d635d4a5487b5fd127,4111.0,2024-04-20
4e5ecb0bc39e980d6a6d177bc5bac84e,5733.0,2024-04-17
4e6b1de2e74aff6fb9aba7459d139487,1963.0,2024-04-17
4e6d66f3984c41f0c3fb888122feda67,3665.0,2024-04-17
4e70ee4f66366d93fa67feb9c51017f3,4164.0,2024-04-18
4e735fbc51751664a6cce055b92d902b,1657.0,2024-04-23
4e78b8d6bb1cc40badd40e79f2ebb1f7,3227.0,2024-04-18
4e7b99039bd7e53e711f75bd91d8ae91,3935.0,2024-04-17
4e7bed4d89fcbf6f30b49db4f38fe6b7,2060.0,2024-04-18
4e854b0a41766528d4382cdae1cc4c3c,1805.0,2024-04-20
4e8bbe36f97d08a2141b088641267368,1894.0,2024-04-17
4e90a194e2774d1d1a43deb72ed6913f,4580.0,2024-04-22
4e94bd3d27007b79a129be21891f760d,3592.0,2024-04-21
4e97ebfef7013f3461f7399f9dcf53f9,8267.0,2024-04-20
4e9982e313b2077569613bcabdcbdcff,1120.0,2024-04-21
4e9cbf012fd1a80b6c1957f00107da15,3785.0,2024-04-18
4e9d5c2027a0840151c22c9194b4ba1e,2810.0,2024-04-22
4e9d6832da4f1a4eab1cbcfdd616bae7,6352.0,2024-04-23
4e9d9ae4614f84f0445591da257492c5,6305.0,2024-04-22
4ea64feedb74742abd52ece17ebe7d85,4125.0,2024-04-22
4eaae62cf17c1f40a4dfe5d7d9f7014a,2136.0,2024-04-22
4eacb5e99286f6a1c4bd3dfc0cffcf1d,2811.0,2024-04-17
4eade65c75c407f4f90bcafdd3597a9c,4373.0,2024-04-22
4eb4a63ea2746f3cd7f3255b6a400b15,1848.0,2024-04-17
4ec242f4187eab8b5cd393816a229a56,4922.0,2024-04-19
4ec2ff327ba8c2104a05fd2f7f30c55d,2609.0,2024-04-21
4ec89b35e6b57857bcc2b957aacdb19f,3966.0,2024-04-22
4ec8f4b6d95b6c997a2218e961814d1f,4589.0,2024-04-19
4eca49fe7c8e20319124f8cd9b0c0960,3443.0,2024-04-22
4ecd31b2c4f96169f87a238ab8d38bd7,2362.0,2024-04-23
4ece9604402c4ff06a1ce56c8806128e,3472.0,2024-04-21
4ed7c8d456cee5d5ec0ee5b2895738f3,3630.0,2024-04-18
4ed815022f32651ee9f709a5a80a38c9,7254.0,2024-04-18
4ed94ff8ac5ca7a5cb6272a8f46ad46b,708.0,2024-04-18
4edb7a6501ae44843425990c2d89e191,2951.0,2024-04-23
4edda08d90f2738f5f8a256c9c5df996,3978.0,2024-04-17
4eded582f7ba37e76c734240496018a9,1589.0,2024-04-23
4ee0b9d22842cc7666c446a455e9f79b,3186.0,2024-04-20
4ee522f131e5534c2cd5be388bbc8399,1776.0,2024-04-20
4ee63a206c23124755512bc45750f2e4,1796.0,2024-04-22
4eeab5229e8e5b3b441ace8beaf25459,1268.0,2024-04-23
4ef9972451a0211292a8895f63cc330c,3926.0,2024-04-21
4ef9ba5f5e6aedd82ffe3cebbbf9ef80,7650.0,2024-04-20
4efcdf58f27e3b82befbd751218a1aa0,5290.0,2024-04-22
4f0004985071aaf89802749b13e992df,9123.0,2024-04-22
4f02d373e423303f2a8cd313b2935be6,3779.0,2024-04-22
4f057e367628f3247463352f573e1d38,4498.0,2024-04-19
4f11392f04ee5a2ffedada800d608be6,2075.0,2024-04-22
4f11e06b670af21799630955aac213ef,6352.0,2024-04-18
4f19eac3db9fa766ee8734c6b9df8328,2817.0,2024-04-19
4f1b7ae43c412f704893b6f7869bd169,8426.0,2024-04-19
4f1f83e7a81e1cc1154a4b355bbdaff7,4630.0,2024-04-21
4f28b7a0ff9c81f217520b6165a65f37,3723.0,2024-04-22
4f2eea18d1429af148795123c298dcfa,4748.0,2024-04-20
4f3102f02da06f965a5a3185d34c12a9,4097.0,2024-04-18
4f319e3d3e8cdde6404b72ada0ec1c11,3342.0,2024-04-21
4f36a434ee1daef909b753a352cb690e,3225.0,2024-04-18
4f3f2e47920afc151a08ad791f97f908,3652.0,2024-04-22
4f4152d22ddafaaf5f783528eb12b582,4526.0,2024-04-17
4f44ea45f8dd3993097916c7bde26bdb,5068.0,2024-04-22
4f45cedc9274cfc3bd8d83919db83c2d,2022.0,2024-04-20
4f4682519f1015cc3ad363a73d30a5cb,2048.0,2024-04-17
4f4b4371cab7d22696a31c60a3b72327,3658.0,2024-04-23
4f4f3a8f25dc878320142ce8de895320,5538.0,2024-04-17
4f4f56c2af1dba458b431c7414e481da,2215.0,2024-04-23
4f502d12eec1e7582c51512b4266a65a,3377.0,2024-04-21
4f51ea01e1bcbfa7b44d6b0f7dba2552,4229.0,2024-04-21
4f521698eff0af5ba8de8c229f14418d,5582.0,2024-04-17
4f53e572aad01689eea1b3e18525282f,9749.0,2024-04-18
4f562b65082ab4d795aae99a6c7e9314,1176.0,2024-04-17
4f563fa547d17a9b59ce8bd2553efaf1,4690.0,2024-04-17
4f56a7c9dfe97700d44dc13a8afb65e6,2719.0,2024-04-21
4f5c83262c0eb7b62f4d5ae89c3968c4,5468.0,2024-04-23
4f617b901f56471aec4ab4704dd6a1e7,2037.0,2024-04-20
4f6190cc26a8cf944ac221c9b3a3db35,2812.0,2024-04-19
4f63692b7fab2be5868dce4ad8cf8512,4010.0,2024-04-21
4f65215afe2c23d2c99f72cea526afdb,3463.0,2024-04-22
4f661623f4ef78921f9512141ff7efe9,6191.0,2024-04-17
4f66dbf8a79d90ecc22e038f44967e30,2378.0,2024-04-20
4f7307c3b7ba566e5253bc6311b6c838,3493.0,2024-04-19
4f737cd9ccfaca02cf2f933b0f77be4f,2437.0,2024-04-19
4f7462a5dd6523a4a0a8024792bd82c0,2618.0,2024-04-20
4f7ce6c79d2c8158b02d280712a2c01f,7994.0,2024-04-18
4f7d0ff232b0d754632618372bc3f176,2362.0,2024-04-17
4f8418655a7fb84ef09ada1d0cc1878f,2977.0,2024-04-19
4f86480cc3a26f67d5349512523a0e6d,2094.0,2024-04-21
4f8add3ea9201b4dbe47e9d448175d6b,1330.0,2024-04-22
4f8b92befe808c33642b5e8914435b7f,1537.0,2024-04-21
4f9257b12991d1fb0edaf21e5dcf0b70,4258.0,2024-04-17
4f965a0b90535b4a0dc872e897d982c2,3810.0,2024-04-22
4f96c2688a1b4e3a81619babd50f4c29,1660.0,2024-04-19
4f97d2fc37ee61c081618f8a769ad82c,5785.0,2024-04-22
4f9d53e26f5d5bae4f705b6bdb7133ea,6027.0,2024-04-19
4fa0387a1b12b78fc99245a36e97b1c6,3077.0,2024-04-19
4fa08b515d1702fdde750d5824e98c8b,2727.0,2024-04-21
4fa2eada41e791187f1c44cad70ce0be,1210.0,2024-04-17
4fa5c69e5f1742b5a25e5e7d8d60d701,5102.0,2024-04-23
4fa62c43fc83fa4d61e755f69b370a04,4159.0,2024-04-23
4fabcf9d370cefc87b7c4bfc288e9269,3937.0,2024-04-17
4fb4ffe6491124f79e097f809733b7e0,2548.0,2024-04-20
4fb9739d3a2394c3dd23cecf1a367ade,1838.0,2024-04-23
4fb9be2af2d6ae0d7b165336f35f9a5d,3257.0,2024-04-23
4fbc6a61603e10b3dd65173ef0fe1bf2,1104.0,2024-04-20
4fbc7a6ecb6a73dc329ee5af4275a10d,6562.0,2024-04-17
4fbfdc720bd44c02431096b51673afb6,2309.0,2024-04-20
4fc1adbbde4370558c606998651d52c1,2035.0,2024-04-20
4fc460fd5390ad77f7b5b867c9d177c4,5101.0,2024-04-23
4fc8dcdd66dce458723d19805c24c0ce,4666.0,2024-04-21
4fd2bf687c8b3f9fc0ac464aedc77aa1,3347.0,2024-04-19
4fd355c9dca2ab66060ea32fdffd8605,3491.0,2024-04-21
4fd361ed3fc7dd9e9f23998a88265e85,3004.0,2024-04-19
4fd808d8fc98535a6b5e557974743efd,5468.0,2024-04-20
4fdad3d40f68dbf935adbf54d4e5f9a5,3210.0,2024-04-19
4fdcf9e47a648f6ff02a915a02b32e18,2952.0,2024-04-23
4fdd45f6a755de1b0f5e225834dbd705,2524.0,2024-04-21
4fe06569184044d6c3f61220a6f9aeca,5087.0,2024-04-17
4fe0b2d0777bf712eb4140119d4cc320,2354.0,2024-04-17
4fe2fd57ee3f5f1e07e9af20f9ed339f,1286.0,2024-04-21
4fe3f81c25de87c3c589690fd7f06913,4153.0,2024-04-21
4fe547369e91f9568926f103d38c3bba,5286.0,2024-04-18
4fe618e87ac228b632057506f9a51d64,4388.0,2024-04-20
4fe831750845a8f865d33ee4cd7d6ec0,3598.0,2024-04-17
4fe938667032eb2ec246b38a5b63e588,3542.0,2024-04-21
4fe9a8526e2c23d11c4ec84b7df93942,3542.0,2024-04-18
4feb2240099b84760e5c4c41fd6d9a27,4967.0,2024-04-19
4fef4d1311723e911aad4cf683ae2c66,3197.0,2024-04-17
4ff09df205c3654ebbee46e28e7d5c02,4102.0,2024-04-23
5009d920ef5de944bddca3a10cd6b695,1872.0,2024-04-17
500a454964dc485bd9f7c87d8202c2a3,1899.0,2024-04-18
500bd5a5398b8e2c780dccedf4910513,1634.0,2024-04-23
500c45ac3b824affd33f2c08f4ae878f,3339.0,2024-04-19
5015f89d4d94dc2249bd1ccc46fa0bd1,1176.0,2024-04-20
5022a8e1209f9cb5e9ba3b1773f8ab92,5093.0,2024-04-22
5023c36d42479a0ff02d88da33219b98,8891.0,2024-04-17
50280a66d34ed3468508b9313f9531a3,3479.0,2024-04-19
502ef0f024672ddc4768b3331970a6ec,4513.0,2024-04-22
50306cc3dd9a828d372797f26b54785c,5621.0,2024-04-22
503074d8086fb7d54c479e223dd2bc59,2847.0,2024-04-18
5033261a1ceb1a92628fc3ce89d65f85,2348.0,2024-04-20
50360f1e61e5717fc75a216bd30e89d7,4408.0,2024-04-18
503b49015a0dd1e34f74723eaa77d7ef,4368.0,2024-04-22
503b535dfbc4c39675b7ba746162adef,7127.0,2024-04-23
503de8c0526f9e2b985c28f8dbcb185d,859.0,2024-04-20
5040f8a7355bcea8f1508744c575286d,3437.0,2024-04-19
5041357e3b1a960b517cf5280715713e,4540.0,2024-04-22
504445ebdb95c6bb17981c6f93ab8030,4774.0,2024-04-17
50503b37cf7cbcf4740faf3330dd6a26,3526.0,2024-04-23
5050f443a92dc7a98a78511aab2443f2,1234.0,2024-04-18
5053aed26664ace651dfe73cf0227cc0,5704.0,2024-04-23
5053dbc1a0de5072f55b28f04c905d3d,4276.0,2024-04-19
5058455a327492f3f659c6ff41123a23,2818.0,2024-04-20
505ddfe2ab97ae72a209da53106d63ed,3244.0,2024-04-17
506a60abbfb4169bd9c0687b0d2d6e79,3982.0,2024-04-18
506bad6d3b88e6ae4668760efc5d58ed,2397.0,2024-04-18
506bd7a942585e38a243d254ef925a94,2870.0,2024-04-19
506cc3315b0331e880494db0ed77627c,6684.0,2024-04-23
506e38110b453be249b5b2121b30864f,1562.0,2024-04-23
50750f88730911109f78ab85cbffb2e5,4235.0,2024-04-22
50809744072e9e180565507522e63276,3541.0,2024-04-23
5084c8d58554be3182529896009169c3,2033.0,2024-04-20
5088ec9dad263b5f3c54ec28a2dc945a,3300.0,2024-04-22
508ff6d3ce6da59dcd7a1178eeb24bd1,8245.0,2024-04-22
509055dc66674e211a8cf9b722c907f0,5368.0,2024-04-17
5090a1ba630826d342d17a62c05b9785,2231.0,2024-04-17
5091cb8a44960f351bd77e53b27d7897,3583.0,2024-04-20
5093288fcca3122b0d9c5d95194bfb67,5957.0,2024-04-20
50974947c47759dbc55939bc9dbd2f53,1529.0,2024-04-22
50a4c35241d1a15d756bb6fa32cb042b,3616.0,2024-04-18
50a968a534082a9be56a90aafa272d62,1318.0,2024-04-21
50b0e07a17413cc9c4e65341e74e4c87,2614.0,2024-04-18
50b559c067d2f655e7918e64ee212ba2,7590.0,2024-04-21
50b5da4b6cafaa15a08e8758b219c560,3274.0,2024-04-23
50b64ac4b283f70f41b2787164b432d3,4358.0,2024-04-17
50b73b21ec72fe8ffe753be9c0db191a,2655.0,2024-04-20
50bd0478c23a5e697cf3ea59651b6d62,734.0,2024-04-20
50bfa962ae60bab1af974215dae4bacb,4714.0,2024-04-23
50c05e46e3c8afa8abcecac69a31666b,2560.0,2024-04-23
50c083a316f7fd823dd84c74bb110804,1493.0,2024-04-21
50c24bf2af859a1a6067a248c0efd1a5,2141.0,2024-04-18
50c503711d6880a4bffdc1ea5f2863bd,1842.0,2024-04-21
50cd4fe111332117f40fc5beecb15efc,3218.0,2024-04-20
50ce9e151d8c18e7d8330619a4ad170f,4494.0,2024-04-23
50d0165053d27157d43af34d4a191da7,1829.0,2024-04-20
50d3466c67240b8a7c1978a4033cc2ae,5685.0,2024-04-19
50d4dc9bcc3faf173e6c36d90d771d93,2229.0,2024-04-23
50da7634733d72fad215647fde3c7086,3497.0,2024-04-19
50dc4b801ffb67a8b20868dd41d10bd3,1632.0,2024-04-22
50e227952c890dec59adbf782d3ed2e0,4919.0,2024-04-17
50e2fa4e9941a6a9de4f68fdf5f0af91,1516.0,2024-04-22
50eb723b92d9e9510c54d55fbc649f7b,3780.0,2024-04-23
50efbd5f9030714260a86682abc6c9f1,1287.0,2024-04-19
50f4d4b5b277c4cd984942e47cd3a44e,2804.0,2024-04-19
50f515bd26941f12cf9a94fa5b0de6df,2142.0,2024-04-20
50f8bb9aa692e3e04e6653ff0dbdaedd,3639.0,2024-04-20
5100361f5b3e37367c97da0b68408c8e,3265.0,2024-04-22
51008a5d4c518aee0bbf2ff59ed68763,2749.0,2024-04-22
510167e8f088ede9c09a3e3926b74e65,3244.0,2024-04-21
5105464cf10a3e5aab2c9504112e9ea4,5966.0,2024-04-18
510a4a86a6c6a8352181e03d15ab2021,2949.0,2024-04-23
510aaf42cc2139533ce8a8999002b0e9,5184.0,2024-04-17
5118a12d4a841fa122e06c955c689ac5,5453.0,2024-04-23
5123b1ad50b29ea5b86f9a3b00a7c3c2,1357.0,2024-04-23
5123f742d92a74993f7eec689633cfe1,5406.0,2024-04-22
512601d534c04ccf17ff01f9fd9a9677,4364.0,2024-04-21
5128b85cb9bdc2673fedb1c4832d818b,4272.0,2024-04-22
512c4ace9215d6b32039fc53f373b971,1908.0,2024-04-21
512db24981be9e958bfa62e5b70d83b8,4298.0,2024-04-21
512e397c8a9d32b7888b678d301a3b22,660.0,2024-04-19
513d44b2cb2389a0308bf62bf74640d4,4267.0,2024-04-17
513f1e100006fc0bab404c76fbcbd87b,2965.0,2024-04-19
513f8155a02d1883665867e0ca796a9d,5158.0,2024-04-17
514482a8899a352133b469d0b8d5b62b,2580.0,2024-04-21
5145618884ecedab2c2a2c1110ed8425,2384.0,2024-04-20
514639a7595eedaa48248357ff411a06,3507.0,2024-04-21
51484a2d7a98e193ef5a6ab50712b4a6,1391.0,2024-04-21
514a9ed7205efe495f58ee0b329a43f6,5550.0,2024-04-19
514caf07648cd42d94f12811f3ce5e0d,2535.0,2024-04-19
51500f43ae645d219772198b832ecdb2,7942.0,2024-04-17
515b50a3c43087fe7c23251875e961ed,1753.0,2024-04-23
5163e1388e1f5e248009964918e804f0,1323.0,2024-04-20
5166072137fbdf20fc2f2f2a6e8f187d,1135.0,2024-04-23
5168b1c192c960f1ea2655ee5a5c1a4b,3693.0,2024-04-21
516a4457cb5be534a99bd569843aab9a,3965.0,2024-04-23
516b2046525d7f1dcc6d01df04efa77c,5026.0,2024-04-22
516b92575ac16f3c3d4b759c9cbfef09,4128.0,2024-04-23
517551078b774c10270a42a954e6d3e9,6450.0,2024-04-21
517a6331fa8ef9b1e88578f9103f5e8f,4214.0,2024-04-21
517c218ad0dfb37d48b9a27c38a9d549,2334.0,2024-04-22
517f6285e6b83cd1fb079f3298394929,1772.0,2024-04-21
5183820eb5d2de8a6b7eaaf9146df7f6,2942.0,2024-04-21
5184a95fd774f583647601e0550c5ffa,3753.0,2024-04-23
5189cd37b659c3ef51663a9bb9d67ff2,5477.0,2024-04-20
518fdda9d9e31e667f443cc3584d5517,3467.0,2024-04-22
5197a224838a58c4bbbc25321a22ed1e,1157.0,2024-04-21
519b734cf5c6b89e31785c1f2b2cc5aa,3923.0,2024-04-23
519e2e6439ed21fe65b8a5cf59c4b642,6877.0,2024-04-23
51a1415756f01b824b64de241b762f00,3895.0,2024-04-18
51a1f04cc841d810f105655f3d00bbca,3151.0,2024-04-17
51a50fc257ddf94f17112449660cb524,488.0,2024-04-20
51af06f62008e13f50b083b917ddaf49,6293.0,2024-04-19
51b09b9459e3bb0f075dc32e6833351b,6871.0,2024-04-22
51c72dfed2dafca78253db21996498c0,5752.0,2024-04-23
51c86daa2c584b425dccec4080989699,1265.0,2024-04-21
51c891cbd5d26152e8722943e99baf01,2290.0,2024-04-17
51c9b7d88e702a1f2bd982e8947efd3b,4143.0,2024-04-19
51ca9807490110a9fdcd62df850bb33f,2305.0,2024-04-21
51cb32b009c85beec0de4bb7c6e51a44,2694.0,2024-04-23
51ccbcbb627d94bd2dd8e62247b46382,4361.0,2024-04-19
51d4ca02f0d476fc4614da0612fd0f62,4602.0,2024-04-17
51d8070473d3f25d36c4e8bae654a6f7,4491.0,2024-04-21
51ddadf6b3479698c4acd7ebe102db7c,2591.0,2024-04-22
51e19174223d52f6ca34fb1a690ccad8,3513.0,2024-04-23
